maternal_health_delivery_services,facility_type_display,management,emergency_transport,skilled_birth_attendant,phcn_electricity,c_section_yn,child_health_measles_immun_calc,improved_water_supply,improved_sanitation,vaccines_fridge_freezer,antenatal_care_yn,family_planning_yn,malaria_treatment_artemisinin,num_chews_fulltime,num_nurses_fulltime,num_nursemidwives_fulltime,num_doctors_fulltime,latitude,longitude
FALSE,Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,4,0,0,0,7.64216247,5.20917737
TRUE,Primary Health Center,public,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,5,2,0,0,5.07723987,7.33109909
FALSE,Dispensary,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,13.02156201,4.70545215
TRUE,Clinic,,TRUE,TRUE,,FALSE,,,FALSE,,TRUE,TRUE,TRUE,3,0,0,1,7.39077597,3.9543051
TRUE,Primary Health Centre (PHC),public,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,6,1,1,0,6.987497807,7.399769425
TRUE,Primary Health Centre (PHC),public,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,11,0,2,2,4.95665767,6.87956748
TRUE,Primary Health Centre (PHC),private,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,1,0,0,7.9297102,4.12210657
TRUE,District / General Hospital,public,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,0,0,0,8.025432229,8.121557236
FALSE,Clinic,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,7.76705452,7.70763901
FALSE,Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,8.63163766,4.81569233
TRUE,District / General Hospital,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0,,0,5,4.674006701,7.376047969
FALSE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,,0,,12.81842709,7.27671504
TRUE,Primary Health Centre (PHC),public,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,0,0,0,8.271433333,4.952956667
TRUE,Basic Health Centre or Primary Health Clinic,private,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0,3,0,1,6.23363553,6.94277571
TRUE,Primary Health Center,public,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,1,0,6.08209691,6.45637696
FALSE,Primary Health Center,public,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,0,,5.090119243,7.385339141
TRUE,Primary Health Center,public,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3,0,2,0,4.64595595,7.97851159
FALSE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,5.70326272,7.66936175
TRUE,Primary Health Centre (PHC),public,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,4,0,1,0,4.86460277,7.89081234
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,,0,,11.0471955,12.75351349
TRUE,Primary Health Center,public,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3,3,5,0,5.07846924,7.35253157
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,0,10.3556335,8.703859448
FALSE,Clinic,public,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,6.91883866,7.15058995
TRUE,Clinic,public,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,0,0,0,7.522882819,5.753461719
TRUE,Primary Health Center,,FALSE,TRUE,,FALSE,,,FALSE,,TRUE,TRUE,TRUE,2,0,2,0,6.69917962,2.91933409
TRUE,Health Post,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2,0,0,0,9.105917215,3.112236857
FALSE,Specialist Hospital,private,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,,8,3,6.51554172,3.35965326
FALSE,Clinic,,TRUE,TRUE,,FALSE,,,FALSE,,TRUE,TRUE,TRUE,1,1,0,1,6.45571289,3.39232568
TRUE,Health Post,public,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1,0,1,0,5.46170623,7.17524154
TRUE,Basic Health Centre or Primary Health Clinic,private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,12,1,1,6.711753333,3.283766667
TRUE,Basic Health Centre or Primary Health Clinic,public,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,8,0,0,0,12.06569089,8.50069619
TRUE,Primary Health Center,public,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,0,1,0,5.24178529,7.40784862
FALSE,Primary Health Center,public,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,7.75852561,5.450860262
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,12.92355895,4.677633047
TRUE,Primary Health Center,public,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,2,0,0,4.715028405,6.588824987
TRUE,Basic Health Centre / Primary Health Clinic,public,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,4,0,0,0,9.21466528,9.0489065
TRUE,Primary Health Center,,TRUE,TRUE,,FALSE,,,FALSE,,TRUE,TRUE,TRUE,0,2,0,1,7.588972449,6.221898794
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,0,0,0,6.62682116,6.471907496
TRUE,Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,7.1607388,6.82676102
TRUE,Clinic,public,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,4,1,2,0,5.098101497,7.344564199
FALSE,Health Post,,TRUE,FALSE,,FALSE,,,FALSE,,FALSE,FALSE,FALSE,0,0,0,0,7.542441487,6.189250946
TRUE,Primary Health Centre (PHC),private,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2,1,1,1,6.15156485,6.82530676
FALSE,Primary Health Centre (PHC),public,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2,0,0,1,7.35960771,3.90407547
FALSE,Clinic,public,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,3,0,0,0,7.19899772,5.22883851
TRUE,Primary Health Centre (PHC),public,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3,0,1,0,10.06219667,9.098223333
FALSE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,4,0,0,0,9.74080721,6.5100082
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,13.28081655,10.46614442
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0,0,11.58541024,8.684402704
TRUE,Primary Health Center,,FALSE,FALSE,,FALSE,,,FALSE,,TRUE,TRUE,TRUE,6,0,0,0,7.92989163,7.82912528
TRUE,Primary Health Centre (PHC),public,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1,0,1,1,8.007092456,4.103636153
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,11.89310489,7.13677954
TRUE,Primary Health Center,public,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,8,0,1,0,9.18099157,9.80799452
FALSE,Health Post,public,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0,0,0,8.198783398,4.545834661
TRUE,Clinic,public,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,2,1,2,0,11.61374903,9.00134638
FALSE,Clinic,public,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,1,0,7.85372792,6.72232436
TRUE,Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0,0,9.267010689,5.739530325
TRUE,Primary Health Center,,TRUE,TRUE,,FALSE,,,FALSE,,TRUE,FALSE,TRUE,0,2,2,1,6.41920007,2.88331964
TRUE,Primary Health Centre (PHC),public,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,5.192670822,7.304497361
TRUE,Health Post,private,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,3,1,8.206100464,7.163043022
FALSE,Health Post,private,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,9.506853819,11.36670291
TRUE,Clinic,public,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,0,1,0,12.34563536,8.22093995
FALSE,Health Post,public,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,0,0,13.15405523,5.53545101
TRUE,District / General Hospital,,TRUE,TRUE,,TRUE,,,FALSE,,TRUE,FALSE,TRUE,0,12,1,1,5.075216889,7.380023003
FALSE,Primary Health Center,public,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,2,0,1,0,5.7915169,5.90844512
FALSE,Clinic,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,11.92564426,7.76866145
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,5,0,2,0,6.99170054,10.74042621
TRUE,Clinic,public,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,1,0,12.25596591,4.41304688
TRUE,District Hospital or Comprehensive Health Centre,public,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,14,,,,7.81820597,5.07099954
FALSE,Primary Health Center,public,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,0,0,5.99544659,8.02610799
TRUE,Primary Health Center,,TRUE,FALSE,,FALSE,,,FALSE,,TRUE,FALSE,TRUE,0,,0,,5.96715897,6.84687239
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,0,0,0,12.49341513,8.49806169
TRUE,Clinic,public,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4,0,0,,7.54583678,4.39775946
TRUE,Primary Health Center,public,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,1,2,0,5.095376372,7.34626472
FALSE,Primary Health Center,private,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,0,1,1,5.750516653,7.173997164
TRUE,District / General Hospital,public,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,13,8,3,7.71594843,5.04593815
FALSE,Clinic,public,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,0,0,0,9.08978641,5.998347402
TRUE,Primary Health Center,public,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2,0,5.07483999,7.36402703
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,0,2,0,12.06070001,5.00200977
FALSE,District / General Hospital,,TRUE,TRUE,,FALSE,,,FALSE,,TRUE,FALSE,FALSE,0,2,0,1,5.49114976,7.33288019
FALSE,Health Post,public,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,2,,0,,5.94526118,8.16031827
TRUE,Primary Health Center,public,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,0,6,1,7.44202255,2.83781221
TRUE,District / General Hospital,private,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0,4,0,2,7.25263689,5.18404709
TRUE,Primary Health Center,public,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,5,13,0,0,5.12427457,7.38171794
TRUE,Specialist Hospital,private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,15,15,12,4,11.8215156,13.1616988
TRUE,Teaching / Specialist Hospital,,TRUE,TRUE,,TRUE,,,FALSE,,TRUE,FALSE,TRUE,8,8,4,3,7.78853184,5.24530681
TRUE,Primary Health Center,public,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,FALSE,TRUE,TRUE,TRUE,1,,0,,6.73803152,5.33821349
TRUE,Primary Health Center,public,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,7.654632926,3.888908029
FALSE,Clinic,public,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,7.26784532,5.09343655
FALSE,Health Post,public,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,1,0,5.10728402,7.35094759
FALSE,Clinic,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,11.12647274,11.3069774
TRUE,Primary Health Center,public,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0,0,11.2351948,9.19550164
TRUE,Basic Health Centre / Primary Health Clinic,public,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,9.93391673,11.0811403
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0,0,0,13.45961531,5.49306274
FALSE,Primary Health Center,public,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,1,0,0,11.64882839,5.269537568
FALSE,Health Post,public,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,11.45981672,8.20356263
TRUE,Primary Health Center,private,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,2,1,0,1,8.632383943,4.381801486
TRUE,Primary Health Center,public,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,0,5,0,12.11324598,4.12338927
FALSE,Health Post,,FALSE,FALSE,,FALSE,,,FALSE,,FALSE,FALSE,TRUE,0,0,0,0,12.02399577,8.94515827
TRUE,Basic Health Centre or Primary Health Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,2,0,0,0,10.19593254,11.59933014
TRUE,Clinic,public,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,12.95051701,7.70199606
TRUE,Primary Health Center,,FALSE,TRUE,,FALSE,,,FALSE,,TRUE,FALSE,TRUE,0,2,2,1,7.1519004,3.34951973
TRUE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,0,0,12.50770943,11.67421324
TRUE,Clinic,,TRUE,TRUE,,TRUE,,,FALSE,,TRUE,TRUE,TRUE,6,3,6,3,6.138074398,6.779621243
FALSE,Primary Health Center,public,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,0,1,1,6.53978352,3.3716447
TRUE,District / General Hospital,,FALSE,TRUE,,TRUE,,,FALSE,,TRUE,TRUE,TRUE,20,0,15,4,5.12353965,7.38602017
FALSE,Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,9.123861194,8.381774426
TRUE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,12.19507644,4.46392958
TRUE,Primary Health Center,public,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,1,0,7.804305553,3.915274143
FALSE,Dispensary,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,13.10218349,8.32944782
TRUE,Primary Health Center,public,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,0,1,0,5.07994109,7.33007375
FALSE,Health Post,public,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,7.31657089,11.17893675
TRUE,Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,0,0,0,10.00896871,5.104871392
FALSE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,12.09417701,7.632359862
FALSE,Health Post,public,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,9.9488765,10.98387122
FALSE,Primary Health Center,public,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,0,3,1,5.47637573,7.2709875
TRUE,Primary Health Center,public,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,7,0,0,0,9.46166604,12.08937661
FALSE,Health Post,public,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,12.86980389,11.03507166
TRUE,Primary Health Center,public,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0,1,5.76224867,7.32761112
FALSE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,7.162302732,3.921180367
TRUE,Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,9,0,0,0,12.97608984,8.22095987
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,11.05430698,11.56064451
FALSE,Health Post,public,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,1,0,5.10728402,7.35094759
TRUE,Dispensary,private,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,0,2,0,8.300851667,5.648473333
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,1,0,6.30480967,6.27480754
TRUE,Primary Health Center,public,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,4,0,0,0,7.384593487,3.994281292
TRUE,Primary Health Centre (PHC),public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,0,0,0,8.73271232,8.24933545
TRUE,Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,0,5.46615623,8.72942651
TRUE,Clinic,public,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,2,0,0,0,10.58038652,4.348070025
FALSE,Primary Health Center,private,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,4,2,0,0,10.66797674,6.538941264
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,0,0,9.984447956,12.21050978
TRUE,Dispensary,public,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,0,0,11.48313024,4.53279123
TRUE,Primary Health Center,public,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,4,0,0,0,7.63245745,4.74014317
TRUE,Clinic,public,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,0,2,0,5.06554085,7.33410492
TRUE,Primary Health Centre (PHC),public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,5,0,0,0,9.93261402,11.11936822
TRUE,Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,,0,,9.23690021,9.861994386
TRUE,District / General Hospital,public,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,6,5.61446983,7.36586339
FALSE,Primary Health Centre (PHC),private,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0,1,5,1,6.427693963,7.242672443
FALSE,Health Post,public,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,,0,,6.129190922,6.781654358
FALSE,Clinic,public,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,1,0,0,7.43816793,5.762811899
TRUE,Health Post,,FALSE,TRUE,,FALSE,,,FALSE,,TRUE,TRUE,TRUE,0,1,0,0,7.23989642,8.8309887
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0,0,9.252172709,5.632933974
TRUE,Primary Health Center,public,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,,4,,11.74516797,11.96624637
TRUE,Primary Health Center,,TRUE,FALSE,,FALSE,,,FALSE,,TRUE,FALSE,TRUE,3,0,1,0,6.292612553,8.112389445
TRUE,Health Post,public,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2,0,0,0,6.6912734,3.23655544
TRUE,Clinic,public,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2,0,4,0,6.75023737,4.87910852
TRUE,Primary Health Center,public,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,0,1,0,4.980196953,7.579810023
FALSE,Health Post,public,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,2,1,1,1,6.293127537,8.081817627
FALSE,Primary Health Center,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,0,6.128107309,8.995528221
TRUE,Primary Health Center,public,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2,0,0,0,10.2704451,8.85658121
TRUE,Primary Health Centre (PHC),private,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,5,1,2,5.616808534,7.362288237
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,10.77148318,10.58762848
TRUE,Teaching / Specialist Hospital,,TRUE,TRUE,,TRUE,,,FALSE,,TRUE,TRUE,TRUE,0,3,1,3,6.323162913,8.12128365
TRUE,District / General Hospital,,TRUE,TRUE,,TRUE,,,FALSE,,TRUE,FALSE,TRUE,5,3,1,2,6.311205626,8.102872968
TRUE,District / General Hospital,public,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,7,12,1,8.49912143,3.43274054
TRUE,Primary Health Center,public,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,8,0,6,0,10.29038072,10.96556246
TRUE,District / General Hospital,,TRUE,TRUE,,TRUE,,,FALSE,,TRUE,TRUE,TRUE,2,2,0,4,6.314638853,8.108929396
FALSE,Primary Health Center,private,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,11.60191462,10.86556673
FALSE,Basic Health Centre or Primary Health Clinic,public,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,1,0,0,1,7.12143,6.736795
